timestamp,latitude,longitude,x,y,z
2025-10-11T02:05:02.999Z,35.254265158500594,137.1361531666521,-2776.0,-82732.0,180.60000610351562
2025-10-11T02:05:03.999Z,35.25419528470721,137.13614176819792,-2777.0,-82739.0,181.10000610351562
2025-10-11T02:05:04.999Z,35.254140659402026,137.13613282628603,-2778.0,-82745.0,181.10000610351562
2025-10-11T02:05:05.999Z,35.25410523695451,137.13612642907324,-2779.0,-82749.0,181.6999969482422
2025-10-11T02:05:06.999Z,35.254093914719746,137.13612458035118,-2779.0,-82751.0,181.6999969482422
2025-10-11T02:05:16.999Z,35.254090791391846,137.13612190662164,-2779.0,-82751.0,181.6999969482422
2025-10-11T02:05:17.998Z,35.25409070851222,137.1361216724225,-2779.0,-82751.0,181.6999969482422
2025-10-11T02:05:18.998Z,35.25409053111852,137.13612120196237,-2779.0,-82751.0,181.6999969482422
2025-10-11T02:05:19.998Z,35.25409027782652,137.13612049283822,-2779.0,-82751.0,181.6999969482422
2025-10-11T02:05:20.998Z,35.254090331939985,137.13612049437458,-2779.0,-82751.0,181.6999969482422
2025-10-11T02:05:21.998Z,35.25406679423451,137.1361164590951,-2779.0,-82754.0,181.6999969482422
2025-10-11T02:05:22.998Z,35.25401996511288,137.1361120872642,-2780.0,-82759.0,181.6999969482422
2025-10-11T02:05:23.998Z,35.253976242776815,137.13612214530994,-2779.0,-82764.0,182.3000030517578
2025-10-11T02:05:24.998Z,35.25393087023964,137.1361615218633,-2775.0,-82769.0,182.3000030517578
2025-10-11T02:05:25.998Z,35.25391039116822,137.13623490756433,-2769.0,-82771.0,182.39999389648438
2025-10-11T02:05:26.998Z,35.25392307454765,137.1363333518391,-2760.0,-82770.0,182.39999389648438
2025-10-11T02:05:27.998Z,35.25395025609101,137.1364577144823,-2748.0,-82767.0,182.5
2025-10-11T02:05:28.998Z,35.253967823062155,137.13659652091889,-2736.0,-82765.0,182.5
2025-10-11T02:05:29.998Z,35.253987497979736,137.1367283421074,-2724.0,-82762.0,182.60000610351562
2025-10-11T02:05:30.998Z,35.25401157400743,137.13687921643032,-2710.0,-82760.0,182.0
2025-10-11T02:05:31.998Z,35.254037761966366,137.13702942545936,-2696.0,-82757.0,182.0
2025-10-11T02:05:32.998Z,35.25406077337952,137.13718966070311,-2682.0,-82754.0,182.0
2025-10-11T02:05:33.998Z,35.2540880046703,137.13735047829596,-2667.0,-82751.0,182.8000030517578
2025-10-11T02:05:34.998Z,35.25411663592168,137.13751681609685,-2652.0,-82748.0,181.89999389648438
2025-10-11T02:05:35.998Z,35.2541442657942,137.1376782499677,-2637.0,-82745.0,182.60000610351562
2025-10-11T02:05:36.998Z,35.25417218526981,137.13783240664878,-2623.0,-82742.0,182.89999389648438
2025-10-11T02:05:37.998Z,35.25419753479148,137.13799259461902,-2609.0,-82739.0,183.1999969482422
2025-10-11T02:05:38.998Z,35.25422424962299,137.1381456247189,-2595.0,-82736.0,183.3000030517578
2025-10-11T02:05:39.998Z,35.2542502015187,137.13830280099225,-2580.0,-82733.0,184.1999969482422
2025-10-11T02:05:40.998Z,35.25427663658323,137.1384605111288,-2566.0,-82730.0,186.1999969482422
2025-10-11T02:05:41.998Z,35.25430392033432,137.13861793900875,-2552.0,-82727.0,186.1999969482422
2025-10-11T02:05:42.998Z,35.25433068688413,137.13877563465772,-2537.0,-82724.0,186.3000030517578
2025-10-11T02:05:43.998Z,35.254360636466004,137.13894161327514,-2522.0,-82721.0,185.39999389648438
2025-10-11T02:05:44.998Z,35.25439057132183,137.13911002269776,-2507.0,-82718.0,186.10000610351562
2025-10-11T02:05:45.998Z,35.25441710245953,137.13926711602622,-2493.0,-82715.0,187.10000610351562
2025-10-11T02:05:46.998Z,35.25444423040388,137.1394328519348,-2478.0,-82712.0,187.5
2025-10-11T02:05:47.998Z,35.254475137920856,137.13960268300184,-2462.0,-82708.0,187.10000610351562
2025-10-11T02:05:48.998Z,35.25450550791656,137.13976882673197,-2447.0,-82705.0,187.1999969482422
2025-10-11T02:05:49.998Z,35.25453477823225,137.13993439170218,-2432.0,-82702.0,187.39999389648438
2025-10-11T02:05:50.998Z,35.254565812998585,137.14010986609875,-2416.0,-82698.0,187.5
2025-10-11T02:05:51.998Z,35.25459717034857,137.1402843161171,-2400.0,-82695.0,189.3000030517578
2025-10-11T02:05:52.998Z,35.25462531064072,137.140449175265,-2385.0,-82692.0,190.60000610351562
2025-10-11T02:05:53.998Z,35.25465372483772,137.14061036972916,-2371.0,-82689.0,190.8000030517578
2025-10-11T02:05:54.998Z,35.254681948866434,137.14076776036484,-2356.0,-82686.0,189.5
2025-10-11T02:05:55.998Z,35.2547126642448,137.14093781817135,-2341.0,-82682.0,190.10000610351562
2025-10-11T02:05:56.998Z,35.2547455445198,137.14111726011353,-2324.0,-82678.0,193.6999969482422
2025-10-11T02:05:57.998Z,35.25477702794932,137.1412977235087,-2308.0,-82675.0,195.5
2025-10-11T02:05:58.998Z,35.254809115155204,137.141481040757,-2291.0,-82671.0,195.0
2025-10-11T02:05:59.998Z,35.25484413089407,137.1416725713423,-2274.0,-82668.0,195.39999389648438
2025-10-11T02:06:00.998Z,35.254893214538484,137.1418571521046,-2257.0,-82662.0,194.6999969482422
2025-10-11T02:06:01.998Z,35.25495807638455,137.14203139663869,-2241.0,-82655.0,195.10000610351562
2025-10-11T02:06:02.998Z,35.255060437404,137.14218226707342,-2227.0,-82644.0,194.8000030517578
2025-10-11T02:06:03.998Z,35.25516914948905,137.1423342750386,-2214.0,-82632.0,195.60000610351562
2025-10-11T02:06:04.998Z,35.25528490788788,137.1424878960836,-2200.0,-82619.0,196.1999969482422
2025-10-11T02:06:05.998Z,35.25539459805332,137.14263346407816,-2186.0,-82607.0,196.0
2025-10-11T02:06:06.998Z,35.255504582382336,137.14277942238783,-2173.0,-82594.0,196.6999969482422
2025-10-11T02:06:07.998Z,35.255587955454885,137.142969837196,-2156.0,-82585.0,196.60000610351562
2025-10-11T02:06:08.998Z,35.255670188071846,137.14314138234604,-2140.0,-82576.0,198.0
2025-10-11T02:06:09.998Z,35.25574906766961,137.1433059327778,-2125.0,-82567.0,198.60000610351562
2025-10-11T02:06:10.998Z,35.2558274769464,137.14346950207047,-2110.0,-82559.0,200.39999389648438
2025-10-11T02:06:11.997Z,35.25590656535956,137.14363448810607,-2095.0,-82550.0,200.39999389648438
2025-10-11T02:06:12.997Z,35.25598545373255,137.1437990568407,-2080.0,-82541.0,201.3000030517578
2025-10-11T02:06:13.997Z,35.25606496273505,137.14396492026566,-2065.0,-82532.0,200.6999969482422
2025-10-11T02:06:14.997Z,35.25614375465536,137.14412928771742,-2050.0,-82523.0,200.39999389648438
2025-10-11T02:06:15.997Z,35.25622615806736,137.1442903750139,-2036.0,-82514.0,200.0
2025-10-11T02:06:16.997Z,35.25632862254107,137.14442107733487,-2024.0,-82503.0,200.89999389648438
2025-10-11T02:06:17.997Z,35.2564611159071,137.14450990304766,-2016.0,-82488.0,200.8000030517578
2025-10-11T02:06:18.997Z,35.25661900348343,137.1445639025017,-2011.0,-82471.0,201.8000030517578
2025-10-11T02:06:19.997Z,35.25677356727817,137.1446236186342,-2005.0,-82454.0,201.6999969482422
2025-10-11T02:06:20.997Z,35.256927138085146,137.14468690253756,-2000.0,-82437.0,202.39999389648438
2025-10-11T02:06:21.997Z,35.257096287676205,137.14471034959985,-1997.0,-82418.0,203.10000610351562
2025-10-11T02:06:22.997Z,35.25724830483998,137.1447771428553,-1991.0,-82401.0,204.3000030517578
2025-10-11T02:06:23.999Z,35.2574062083443,137.144861928159,-1984.0,-82383.0,205.89999389648438
2025-10-11T02:06:24.999Z,35.257555054504245,137.14495302251555,-1975.0,-82367.0,206.60000610351562
2025-10-11T02:06:25.999Z,35.2577020258468,137.14505745998582,-1966.0,-82351.0,207.1999969482422
2025-10-11T02:06:26.999Z,35.257850696006535,137.1451657784704,-1956.0,-82334.0,207.3000030517578
2025-10-11T02:06:27.999Z,35.257993834239485,137.1452779978638,-1946.0,-82318.0,208.6999969482422
2025-10-11T02:06:28.999Z,35.25813636003095,137.14539148157598,-1935.0,-82302.0,210.60000610351562
2025-10-11T02:06:29.999Z,35.25828174798048,137.1455032965917,-1925.0,-82286.0,211.0
2025-10-11T02:06:30.999Z,35.25842907455762,137.14561695489593,-1915.0,-82270.0,211.1999969482422
2025-10-11T02:06:31.999Z,35.25857682816034,137.14573094263753,-1904.0,-82254.0,210.89999389648438
2025-10-11T02:06:32.999Z,35.25872986047637,137.14584900275648,-1894.0,-82237.0,210.89999389648438
2025-10-11T02:06:33.999Z,35.25888066262659,137.14596534236642,-1883.0,-82220.0,211.1999969482422
2025-10-11T02:06:34.999Z,35.25902744571841,137.14607518541555,-1873.0,-82204.0,213.89999389648438
2025-10-11T02:06:35.999Z,35.25916557103333,137.14620038314794,-1862.0,-82188.0,215.10000610351562
2025-10-11T02:06:36.999Z,35.25931596748058,137.14630436435257,-1852.0,-82172.0,215.1999969482422
2025-10-11T02:06:37.999Z,35.25947116004883,137.14641886666402,-1842.0,-82154.0,213.89999389648438
2025-10-11T02:06:38.999Z,35.259626539103415,137.14654378799565,-1830.0,-82137.0,214.3000030517578
2025-10-11T02:06:39.999Z,35.259775657414274,137.14667433781565,-1819.0,-82121.0,216.0
2025-10-11T02:06:40.999Z,35.2599201433575,137.14680162547822,-1807.0,-82105.0,217.6999969482422
2025-10-11T02:06:41.999Z,35.26005321602544,137.1469180746351,-1796.0,-82090.0,220.3000030517578
2025-10-11T02:06:42.999Z,35.2601486010856,137.1470390164608,-1785.0,-82079.0,219.60000610351562
2025-10-11T02:06:43.999Z,35.26018976139748,137.14720198047706,-1771.0,-82075.0,220.60000610351562
2025-10-11T02:06:44.999Z,35.26017185524666,137.1473847662712,-1754.0,-82077.0,221.10000610351562
2025-10-11T02:06:45.999Z,35.26012582762512,137.14757379719964,-1737.0,-82082.0,219.89999389648438
2025-10-11T02:06:46.999Z,35.26008423071393,137.14776692268782,-1719.0,-82086.0,220.6999969482422
2025-10-11T02:06:47.999Z,35.26005072447339,137.14796276580736,-1701.0,-82090.0,223.6999969482422
2025-10-11T02:06:48.999Z,35.26001366278902,137.14814946361338,-1684.0,-82094.0,227.1999969482422
2025-10-11T02:06:49.999Z,35.25998361623393,137.14831875240773,-1669.0,-82098.0,226.5
2025-10-11T02:06:50.999Z,35.259983328189875,137.14847402075256,-1655.0,-82098.0,227.10000610351562
2025-10-11T02:06:51.999Z,35.26004591815757,137.14861370368487,-1642.0,-82091.0,228.0
2025-10-11T02:06:52.999Z,35.26016911452671,137.1486887386242,-1635.0,-82077.0,228.89999389648438
2025-10-11T02:06:53.999Z,35.26027701947484,137.14880096793107,-1625.0,-82065.0,229.60000610351562
2025-10-11T02:06:54.999Z,35.26038600338867,137.14891431950127,-1615.0,-82053.0,230.1999969482422
2025-10-11T02:06:55.999Z,35.2605030079521,137.14903601299736,-1604.0,-82040.0,229.6999969482422
2025-10-11T02:06:56.999Z,35.26062035320702,137.14916119272883,-1592.0,-82027.0,234.89999389648438
2025-10-11T02:06:57.999Z,35.26072547768432,137.14929883578148,-1580.0,-82015.0,236.8000030517578
2025-10-11T02:06:58.999Z,35.260843931712685,137.14942252279127,-1569.0,-82002.0,237.8000030517578
2025-10-11T02:06:59.999Z,35.26095521534446,137.149540725981,-1558.0,-81990.0,238.89999389648438
2025-10-11T02:07:00.999Z,35.26106239036009,137.14967086009372,-1546.0,-81978.0,238.10000610351562
2025-10-11T02:07:01.999Z,35.26114802529068,137.14983398057012,-1531.0,-81968.0,239.89999389648438
2025-10-11T02:07:02.999Z,35.26120607336993,137.1500111905041,-1515.0,-81962.0,239.5
2025-10-11T02:07:03.999Z,35.26122899654762,137.1501841892581,-1499.0,-81959.0,241.6999969482422
2025-10-11T02:07:04.999Z,35.2612163627627,137.1503681733873,-1482.0,-81961.0,239.0
2025-10-11T02:07:05.999Z,35.261171630606135,137.15054749997668,-1466.0,-81966.0,239.39999389648438
2025-10-11T02:07:06.999Z,35.261096337105826,137.1507181922374,-1451.0,-81974.0,239.1999969482422
2025-10-11T02:07:07.999Z,35.26099121096853,137.15087480416403,-1436.0,-81986.0,238.1999969482422
2025-10-11T02:07:08.999Z,35.26087257490639,137.15101510041276,-1424.0,-81999.0,240.0
2025-10-11T02:07:09.999Z,35.260761987612455,137.1511452163175,-1412.0,-82011.0,241.89999389648438
2025-10-11T02:07:10.999Z,35.26068056811051,137.15128787702488,-1399.0,-82020.0,243.1999969482422
2025-10-11T02:07:11.999Z,35.2606337804398,137.15146543640614,-1383.0,-82025.0,244.0
2025-10-11T02:07:12.999Z,35.2606172327161,137.151663447764,-1365.0,-82027.0,244.6999969482422
2025-10-11T02:07:13.999Z,35.260615072111015,137.1518759196471,-1345.0,-82028.0,245.89999389648438
2025-10-11T02:07:14.999Z,35.26060713445879,137.1520920523077,-1326.0,-82028.0,246.60000610351562
2025-10-11T02:07:15.999Z,35.26059790808473,137.15229866458156,-1307.0,-82029.0,247.1999969482422
2025-10-11T02:07:16.999Z,35.26058566377983,137.15251252933925,-1287.0,-82031.0,247.6999969482422
2025-10-11T02:07:17.998Z,35.26057653454244,137.1527153506832,-1269.0,-82032.0,249.1999969482422
2025-10-11T02:07:18.998Z,35.260569893471335,137.15291950374944,-1250.0,-82033.0,250.89999389648438
2025-10-11T02:07:19.998Z,35.26056120976461,137.1531204549379,-1232.0,-82034.0,254.89999389648438
2025-10-11T02:07:20.998Z,35.26053634502849,137.15330554035313,-1215.0,-82036.0,249.5
2025-10-11T02:07:21.998Z,35.26047291889116,137.15346760597373,-1200.0,-82043.0,253.3000030517578
2025-10-11T02:07:22.998Z,35.26037335398327,137.15360936350547,-1188.0,-82054.0,250.3000030517578
2025-10-11T02:07:23.998Z,35.260245662444746,137.15373421058706,-1176.0,-82069.0,249.6999969482422
2025-10-11T02:07:24.998Z,35.26010663154732,137.15384840144836,-1166.0,-82084.0,255.39999389648438
2025-10-11T02:07:25.998Z,35.25997955806751,137.1539821688228,-1154.0,-82098.0,264.1000061035156
2025-10-11T02:07:26.998Z,35.259889555958544,137.15413595711166,-1140.0,-82108.0,275.3999938964844
2025-10-11T02:07:27.998Z,35.25983867773215,137.15432018331347,-1123.0,-82114.0,276.3999938964844
2025-10-11T02:07:28.998Z,35.259824227354805,137.1545238875796,-1104.0,-82115.0,277.0
2025-10-11T02:07:29.998Z,35.259835021442704,137.1547340260385,-1085.0,-82114.0,278.5
2025-10-11T02:07:30.998Z,35.25985368952467,137.15495092284965,-1066.0,-82112.0,282.20001220703125
2025-10-11T02:07:31.998Z,35.25987582282631,137.15517582542788,-1045.0,-82110.0,286.1000061035156
2025-10-11T02:07:32.998Z,35.259897922878835,137.15538575959627,-1026.0,-82107.0,289.3999938964844
2025-10-11T02:07:33.998Z,35.259920566739126,137.1555920194229,-1007.0,-82105.0,289.0
2025-10-11T02:07:34.998Z,35.25994018530108,137.15581275067535,-987.0,-82102.0,288.29998779296875
2025-10-11T02:07:35.998Z,35.25997773360027,137.15603542112524,-967.0,-82098.0,286.70001220703125
2025-10-11T02:07:36.998Z,35.26003597228023,137.15624104925595,-948.0,-82092.0,289.5
2025-10-11T02:07:37.998Z,35.260125170517064,137.15641695451484,-932.0,-82082.0,301.79998779296875
2025-10-11T02:07:38.998Z,35.260201918006665,137.15659937242663,-916.0,-82073.0,299.3999938964844
2025-10-11T02:07:39.998Z,35.26027083991226,137.15679546873494,-898.0,-82066.0,302.0
2025-10-11T02:07:40.998Z,35.26034677698992,137.1569903157999,-880.0,-82057.0,303.1000061035156
2025-10-11T02:07:41.998Z,35.26041262690416,137.15718123389394,-863.0,-82050.0,298.1000061035156
2025-10-11T02:07:42.998Z,35.26043656747459,137.15738642232947,-844.0,-82047.0,295.1000061035156
2025-10-11T02:07:43.998Z,35.26046966668169,137.15757776268762,-826.0,-82044.0,296.5
2025-10-11T02:07:44.998Z,35.26050522969178,137.15775169075474,-811.0,-82040.0,296.20001220703125
2025-10-11T02:07:45.998Z,35.260573878990144,137.15790162206287,-797.0,-82032.0,298.3999938964844
2025-10-11T02:07:46.998Z,35.26062566797073,137.15805048023992,-783.0,-82026.0,297.5
2025-10-11T02:07:47.998Z,35.26067720017334,137.158189461143,-771.0,-82021.0,299.70001220703125
2025-10-11T02:07:48.998Z,35.2607286572524,137.15832666262057,-758.0,-82015.0,299.1000061035156
2025-10-11T02:07:49.998Z,35.260778906354204,137.15846064325692,-746.0,-82009.0,301.5
2025-10-11T02:07:50.998Z,35.26081406575033,137.1585956405326,-734.0,-82006.0,299.79998779296875
2025-10-11T02:07:51.998Z,35.260860125045355,137.15871272265966,-723.0,-82000.0,298.70001220703125
2025-10-11T02:07:52.998Z,35.26086104657273,137.15883102650537,-712.0,-82000.0,297.20001220703125
2025-10-11T02:07:53.998Z,35.26080395085271,137.15892897426875,-704.0,-82007.0,295.70001220703125
2025-10-11T02:07:54.998Z,35.26071487480593,137.1589846663556,-698.0,-82017.0,294.70001220703125
2025-10-11T02:07:55.998Z,35.260614859954586,137.1590272210515,-695.0,-82028.0,295.0
2025-10-11T02:07:56.998Z,35.26053186194915,137.1590855635254,-689.0,-82037.0,293.20001220703125
2025-10-11T02:07:57.998Z,35.260460141281406,137.1591538069786,-683.0,-82045.0,295.1000061035156
2025-10-11T02:07:58.998Z,35.26039531929049,137.15922791193836,-676.0,-82052.0,295.1000061035156
2025-10-11T02:07:59.998Z,35.26033384525795,137.15930988081507,-669.0,-82059.0,295.1000061035156
2025-10-11T02:08:00.998Z,35.26028289255225,137.15940233573727,-660.0,-82064.0,297.6000061035156
2025-10-11T02:08:01.998Z,35.26025608919202,137.15950455038669,-651.0,-82067.0,299.8999938964844
2025-10-11T02:08:02.998Z,35.260257624293665,137.1596154641521,-641.0,-82067.0,304.6000061035156
2025-10-11T02:08:03.998Z,35.26027732285646,137.15971524307102,-632.0,-82065.0,304.70001220703125
2025-10-11T02:08:04.998Z,35.26033287258087,137.15978711100334,-625.0,-82059.0,304.8999938964844
2025-10-11T02:08:05.998Z,35.26038461797427,137.159869827801,-618.0,-82053.0,308.6000061035156
2025-10-11T02:08:06.998Z,35.26043826729992,137.15995271288995,-610.0,-82047.0,307.79998779296875
2025-10-11T02:08:07.998Z,35.26046991905617,137.16005716695184,-601.0,-82044.0,313.79998779296875
2025-10-11T02:08:08.998Z,35.26049917068285,137.16016228468158,-591.0,-82040.0,311.29998779296875
2025-10-11T02:08:09.998Z,35.26050420411947,137.16028166374892,-580.0,-82040.0,309.70001220703125
2025-10-11T02:08:10.997Z,35.26049478021433,137.16040551935723,-569.0,-82041.0,309.1000061035156
2025-10-11T02:08:11.997Z,35.26049158731699,137.16052774281076,-558.0,-82041.0,309.79998779296875
2025-10-11T02:08:12.997Z,35.26048298903003,137.160661992253,-546.0,-82042.0,309.8999938964844
2025-10-11T02:08:13.997Z,35.26047376349812,137.16079303384876,-534.0,-82043.0,310.20001220703125
2025-10-11T02:08:14.997Z,35.260464101464905,137.160914592063,-523.0,-82044.0,310.29998779296875
2025-10-11T02:08:15.997Z,35.26045580636385,137.16103664121275,-512.0,-82045.0,310.29998779296875
2025-10-11T02:08:16.997Z,35.260464780454605,137.16115883288094,-501.0,-82044.0,309.8999938964844
2025-10-11T02:08:17.997Z,35.26051596267834,137.16125258806673,-492.0,-82039.0,309.70001220703125
2025-10-11T02:08:18.997Z,35.26053666070699,137.1613626372231,-482.0,-82036.0,309.6000061035156
2025-10-11T02:08:19.997Z,35.26056212331898,137.16147164866845,-472.0,-82034.0,318.70001220703125
2025-10-11T02:08:20.997Z,35.260571614656435,137.16157963913057,-462.0,-82032.0,315.8999938964844
2025-10-11T02:08:21.997Z,35.26054966033436,137.16168713370078,-453.0,-82035.0,310.8999938964844
2025-10-11T02:08:22.997Z,35.260486777741,137.16175735422766,-446.0,-82042.0,310.8999938964844
2025-10-11T02:08:23.997Z,35.26040418261907,137.16178402956635,-444.0,-82051.0,310.0
2025-10-11T02:08:24.997Z,35.26031063266321,137.16177076051653,-445.0,-82061.0,307.1000061035156
2025-10-11T02:08:25.997Z,35.26022791908089,137.16174734207644,-447.0,-82071.0,307.1000061035156
2025-10-11T02:08:26.997Z,35.260140904896296,137.16173300142054,-448.0,-82080.0,306.3999938964844
2025-10-11T02:08:27.997Z,35.260056021463086,137.16171648608173,-450.0,-82090.0,305.8999938964844
2025-10-11T02:08:29.000Z,35.259974473480256,137.16169875207046,-452.0,-82099.0,305.20001220703125
2025-10-11T02:08:30.000Z,35.25990372740866,137.1616461799198,-456.0,-82107.0,304.29998779296875
2025-10-11T02:08:31.000Z,35.25985177643268,137.16156509352084,-464.0,-82112.0,309.8999938964844
2025-10-11T02:08:32.000Z,35.259795525149585,137.16147487858566,-472.0,-82119.0,312.29998779296875
2025-10-11T02:08:33.000Z,35.259727417086665,137.16140912388877,-478.0,-82126.0,312.1000061035156
2025-10-11T02:08:34.000Z,35.259642894076265,137.1613722615147,-481.0,-82135.0,313.29998779296875
2025-10-11T02:08:35.000Z,35.25954760888285,137.1613718476188,-481.0,-82146.0,313.3999938964844
2025-10-11T02:08:36.000Z,35.25945828510669,137.16137922398792,-481.0,-82156.0,313.3999938964844
2025-10-11T02:08:37.000Z,35.25936622482811,137.16137248126668,-481.0,-82166.0,314.0
2025-10-11T02:08:38.000Z,35.25927863013594,137.16134799572984,-483.0,-82176.0,314.6000061035156
